customer_id,age,gender,state,city,income_level,top_category,device_type,acquisition_channel,loyalty_tier,session_frequency,avg_session_duration,cart_abandonment_rate,returns_ratio,discount_dependency,avg_order_value,frequency,seasonal_spike_factor,monetary_value,time_between_purchases,recency,net_promoter_score,churn
C04373,20,Female,Tamil Nadu,Coimbatore,Low,Electronics,Mobile,Influencer,Non-Prime,28,3.9,0.35,0.03,High,5652,3,1.17,19839,122,206,25,0
C04374,46,Male,Tamil Nadu,Chennai,Medium,Electronics,Mobile,Paid Ads,Non-Prime,22,3.4,0.37,0.04,High,10475,2,1.28,26816,182,346,21,1
C04375,36,Female,West Bengal,Kolkata,High,Fashion,Mobile,Influencer,Non-Prime,12,3.9,0.3,0.25,Low,4727,3,1.21,17159,122,65,23,0
C04376,37,Female,Tamil Nadu,Coimbatore,Medium,Home & Kitchen,Mobile,Direct,Prime,17,4.6,0.12,0.08,Low,7244,8,1.22,70701,46,66,71,0
C04377,53,Female,Tamil Nadu,Chennai,Low,Fashion,Mobile,Direct,Non-Prime,21,2.5,0.31,0.29,Medium,2046,1,1.2,2455,365,289,31,0
C04378,18,Male,Telangana,Hyderabad,Low,Home & Kitchen,Mobile,Paid Ads,Non-Prime,13,3.3,0.26,0.14,High,2186,1,1.24,2711,365,209,31,0
C04379,29,Female,Telangana,Hyderabad,Low,Electronics,Mobile,Email,Non-Prime,26,5.2,0.34,0.07,High,10487,4,1.26,52854,91,54,39,0
C04380,24,Female,Gujarat,Ahmedabad,Low,Fashion,Mobile,Organic Search,Prime,20,2.3,0.25,0.3,High,1517,8,1.11,13471,46,75,56,0
C04381,26,Female,Gujarat,Ahmedabad,Low,Books,Mobile,Influencer,Prime,14,5.5,0.16,0.05,High,378,6,1.31,2971,61,85,80,0
C04382,23,Female,Delhi,New Delhi,Medium,Fashion,Mobile,Social Media,Prime,16,5.9,0.13,0.3,Medium,2357,5,1.22,14378,73,106,43,0
C04383,20,Female,Maharashtra,Mumbai,Low,Home & Kitchen,Desktop,Paid Ads,Prime,9,15.2,0.17,0.08,High,2771,7,1.2,23276,52,85,42,0
C04384,48,Female,Tamil Nadu,Coimbatore,High,Beauty,Mobile,Direct,Prime,21,5.6,0.09,0.07,Low,3215,7,1.09,24530,52,32,68,0
C04385,40,Female,Karnataka,Bengaluru,High,Home & Kitchen,Mobile,Organic Search,Prime,23,5.1,0.23,0.13,High,7120,8,1.06,60378,46,45,50,0
C04386,53,Male,Karnataka,Bengaluru,High,Electronics,Mobile,Influencer,Non-Prime,15,4.4,0.21,0.08,Low,36375,1,1.12,40740,365,247,21,0
C04387,40,Male,Gujarat,Ahmedabad,Low,Home & Kitchen,Mobile,Social Media,Prime,29,2.1,0.1,0.1,Low,3056,8,1.33,32516,46,25,65,0
C04388,41,Male,Karnataka,Bengaluru,High,Grocery,Mobile,Direct,Prime,15,5.5,0.17,0.03,Medium,2382,6,1.1,15721,61,125,74,0
C04389,59,Male,Kerala,Thiruvananthapuram,Medium,Fashion,Mobile,Organic Search,Non-Prime,16,3.6,0.17,0.16,Low,3554,2,1.23,8743,182,284,31,0
C04390,31,Female,Delhi,New Delhi,Low,Electronics,Mobile,Social Media,Non-Prime,21,5.8,0.4,0.04,High,9379,1,1.19,11161,365,195,17,0
C04391,51,Male,Tamil Nadu,Coimbatore,High,Electronics,Mobile,Influencer,Non-Prime,29,4,0.2,0.03,Medium,31322,1,1.32,41345,365,185,33,0
C04392,28,Female,Delhi,New Delhi,Medium,Fashion,Mobile,Email,Prime,25,2.7,0.06,0.19,Low,3239,15,1.06,51500,24,34,48,0
C04393,22,Male,Maharashtra,Pune,Low,Beauty,Mobile,Organic Search,Prime,14,2.2,0.15,0.12,High,1055,6,1.24,7849,61,44,52,0
C04394,40,Female,Maharashtra,Mumbai,Medium,Books,Desktop,Influencer,Prime,8,11.4,0.11,0.01,Low,943,5,1.05,4951,73,39,77,0
C04395,37,Male,Kerala,Kochi,Medium,Home & Kitchen,Mobile,Influencer,Non-Prime,19,4.6,0.4,0.08,High,5296,1,1.15,6090,365,569,15,1
C04396,38,Female,Karnataka,Mysuru,Medium,Books,Mobile,Direct,Non-Prime,27,2.6,0.26,0.03,Medium,851,1,1.12,953,365,693,35,1
C04397,23,Male,Maharashtra,Mumbai,Medium,Fashion,Desktop,Email,Non-Prime,11,13.1,0.44,0.29,High,2687,2,1.27,6825,182,122,20,0
C04398,41,Female,Telangana,Hyderabad,Low,Electronics,Mobile,Paid Ads,Non-Prime,21,3.8,0.21,0.04,Medium,9043,1,1.12,10128,365,381,34,0
C04399,57,Female,Tamil Nadu,Coimbatore,High,Fashion,Mobile,Social Media,Prime,21,5.4,0.17,0.35,Medium,4111,7,1.28,36835,52,91,54,0
C04400,59,Female,West Bengal,Kolkata,High,Grocery,Mobile,Organic Search,Non-Prime,13,3.5,0.29,0.03,Low,2638,1,1.06,2796,365,561,36,0
C04401,52,Female,Kerala,Thiruvananthapuram,Medium,Fashion,Mobile,Email,Non-Prime,10,2.5,0.29,0.21,Low,3592,1,1.08,3879,365,517,19,1
C04402,43,Female,Gujarat,Ahmedabad,Low,Beauty,Mobile,Influencer,Prime,17,3.2,0.18,0.1,High,1214,4,1.29,6264,91,199,48,0
C04403,42,Female,Maharashtra,Mumbai,Low,Electronics,Mobile,Organic Search,Non-Prime,11,5.8,0.22,0.04,Low,9651,2,1.18,22776,182,218,15,0
C04404,35,Male,Delhi,New Delhi,Low,Fashion,Mobile,Influencer,Non-Prime,19,3.3,0.46,0.3,High,1229,1,1.17,1438,365,326,36,0
C04405,46,Male,Maharashtra,Pune,Low,Electronics,Mobile,Organic Search,Prime,19,5.3,0.23,0.06,High,10303,5,1.19,61303,73,103,52,0
C04406,32,Male,Kerala,Thiruvananthapuram,High,Electronics,Mobile,Email,Prime,25,6,0.08,0.06,Low,36646,46,1.3,2191431,8,4,75,0
C04407,18,Female,Tamil Nadu,Chennai,Medium,Beauty,Desktop,Direct,Prime,10,10.9,0.16,0.08,Medium,2107,8,1.25,21070,46,88,43,0
C04408,51,Female,Tamil Nadu,Coimbatore,Medium,Electronics,Desktop,Email,Non-Prime,4,15.9,0.23,0.04,Medium,17813,3,1.29,68936,122,253,26,0
C04409,55,Female,Tamil Nadu,Coimbatore,Low,Beauty,Mobile,Direct,Non-Prime,27,5.3,0.47,0.06,High,1019,1,1.15,1172,365,590,42,1
C04410,25,Male,Karnataka,Mysuru,Medium,Fashion,Mobile,Paid Ads,Prime,14,4.5,0.05,0.32,Low,2734,6,1.29,21161,61,95,51,0
C04411,46,Male,Tamil Nadu,Chennai,High,Electronics,Mobile,Paid Ads,Non-Prime,28,2.7,0.36,0.03,Medium,24560,2,1.1,54032,182,323,23,0
C04412,53,Female,Karnataka,Mysuru,Low,Beauty,Mobile,Organic Search,Prime,10,4.3,0.14,0.08,High,1274,8,1.2,12230,46,93,81,0
C04413,37,Female,Maharashtra,Mumbai,Medium,Beauty,Desktop,Social Media,Prime,11,15.8,0.12,0.09,Medium,1970,7,1.25,17238,52,105,75,0
C04414,51,Male,Gujarat,Ahmedabad,Low,Fashion,Mobile,Direct,Non-Prime,10,3.6,0.27,0.18,Medium,1370,1,1.25,1712,365,541,32,0
C04415,29,Male,Telangana,Hyderabad,Low,Electronics,Desktop,Organic Search,Non-Prime,3,14.1,0.25,0.06,High,9899,2,1.26,24945,182,202,20,0
C04416,39,Female,Gujarat,Ahmedabad,High,Home & Kitchen,Mobile,Direct,Non-Prime,17,2,0.41,0.1,Low,10184,1,1.32,13443,365,731,37,1
C04417,34,Male,Tamil Nadu,Chennai,Low,Home & Kitchen,Mobile,Paid Ads,Non-Prime,25,3.8,0.48,0.06,High,1978,1,1.31,2591,365,377,25,1
C04418,57,Male,Telangana,Hyderabad,Low,Fashion,Mobile,Direct,Non-Prime,29,4.3,0.36,0.19,Medium,2298,1,1.24,2850,365,201,11,0
C04419,24,Male,Delhi,New Delhi,Medium,Home & Kitchen,Desktop,Email,Prime,7,7.7,0.13,0.07,Low,7362,5,1.29,47485,73,110,66,0
C04420,19,Male,Telangana,Hyderabad,Low,Home & Kitchen,Desktop,Direct,Non-Prime,8,17.6,0.25,0.09,High,1916,1,1.28,2452,365,313,17,0
C04421,39,Female,Maharashtra,Pune,Medium,Home & Kitchen,Mobile,Organic Search,Non-Prime,25,4.8,0.18,0.09,Low,6122,3,1.27,23325,122,149,6,0
C04422,22,Male,Kerala,Thiruvananthapuram,Low,Books,Mobile,Influencer,Prime,14,4.2,0.24,0.02,High,635,10,1.28,8128,36,41,54,0
C04423,48,Male,Telangana,Hyderabad,High,Beauty,Desktop,Organic Search,Prime,9,11.1,0.08,0.08,Low,3405,19,1.1,71164,19,30,70,0
C04424,49,Male,Tamil Nadu,Chennai,High,Books,Mobile,Social Media,Non-Prime,24,3.1,0.36,0.04,Low,868,4,1.08,3750,91,189,14,1
C04425,22,Female,Tamil Nadu,Chennai,Low,Fashion,Desktop,Social Media,Non-Prime,10,15.2,0.27,0.24,High,1879,1,1.16,2180,365,516,27,0
C04426,51,Male,Tamil Nadu,Chennai,Low,Electronics,Mobile,Direct,Non-Prime,24,3.3,0.33,0.06,High,5785,2,1.15,13305,182,295,27,0
C04427,42,Female,Telangana,Hyderabad,Medium,Grocery,Mobile,Direct,Non-Prime,27,2.8,0.35,0.03,High,1807,2,1.05,3795,182,251,16,0
C04428,52,Male,Maharashtra,Mumbai,Low,Electronics,Mobile,Paid Ads,Non-Prime,23,5.4,0.3,0.07,Medium,8726,1,1.05,9162,365,347,25,0
C04429,26,Female,Maharashtra,Mumbai,Medium,Home & Kitchen,Mobile,Social Media,Prime,25,4.4,0.09,0.15,Low,6241,6,1.34,50178,61,118,54,0
C04430,56,Female,West Bengal,Kolkata,Low,Fashion,Mobile,Direct,Prime,16,5.9,0.07,0.22,Low,2306,7,1.27,20500,52,69,54,0
C04431,31,Male,Maharashtra,Pune,Medium,Home & Kitchen,Mobile,Paid Ads,Prime,15,2.4,0.11,0.11,Medium,4545,17,1.3,100444,21,43,73,0
C04432,55,Female,Kerala,Thiruvananthapuram,Low,Fashion,Mobile,Influencer,Non-Prime,29,2.6,0.23,0.2,Medium,1775,1,1.16,2059,365,754,12,1
C04433,49,Female,Kerala,Kochi,Low,Fashion,Mobile,Direct,Non-Prime,15,4.7,0.38,0.3,High,1169,4,1.24,5798,91,102,26,0
C04434,24,Female,Tamil Nadu,Coimbatore,Medium,Fashion,Desktop,Paid Ads,Non-Prime,7,15.7,0.41,0.27,Low,3327,1,1.22,4059,365,599,21,1
C04435,32,Male,West Bengal,Kolkata,Medium,Electronics,Desktop,Direct,Prime,5,15.9,0.09,0.07,Low,19909,10,1.12,222981,36,25,79,0
C04436,35,Male,Delhi,New Delhi,Medium,Electronics,Mobile,Direct,Non-Prime,21,4,0.44,0.04,High,16085,1,1.05,16889,365,539,20,1
C04437,26,Male,Telangana,Hyderabad,Low,Books,Mobile,Organic Search,Prime,20,5.5,0.08,0.03,Medium,657,5,1.19,3909,73,109,67,0
C04438,41,Female,Gujarat,Ahmedabad,High,Beauty,Mobile,Email,Non-Prime,23,2.4,0.33,0.07,Low,3083,1,1.22,3761,365,199,15,0
C04439,27,Female,Maharashtra,Pune,High,Fashion,Desktop,Organic Search,Prime,9,7.6,0.16,0.24,Low,3951,4,1.29,20387,91,70,49,0
C04440,31,Male,Telangana,Hyderabad,Low,Home & Kitchen,Mobile,Email,Non-Prime,27,2.5,0.46,0.15,High,1874,1,1.34,2511,365,637,22,1
C04441,49,Female,Telangana,Hyderabad,High,Grocery,Mobile,Email,Non-Prime,17,4.5,0.28,0.03,Low,2239,2,1.26,5642,182,181,30,0
C04442,47,Female,Gujarat,Ahmedabad,Medium,Beauty,Desktop,Email,Non-Prime,9,12.5,0.31,0.09,High,1581,1,1.32,2087,365,704,25,1
C04443,29,Male,West Bengal,Kolkata,Medium,Fashion,Mobile,Direct,Prime,16,3,0.09,0.22,Medium,2076,4,1.24,10297,91,70,43,0
C04444,37,Female,Gujarat,Ahmedabad,Low,Electronics,Mobile,Paid Ads,Non-Prime,14,2.5,0.26,0.07,Medium,10142,1,1.19,12069,365,402,29,0
C04445,35,Female,Kerala,Thiruvananthapuram,High,Beauty,Desktop,Email,Non-Prime,7,10.6,0.22,0.07,Low,3378,1,1.17,3952,365,681,31,1
C04446,49,Male,Gujarat,Ahmedabad,Low,Books,Mobile,Influencer,Prime,10,4.6,0.16,0.03,Medium,783,6,1.28,6013,61,81,73,0
C04447,28,Female,Tamil Nadu,Coimbatore,Low,Grocery,Mobile,Organic Search,Prime,27,4.3,0.13,0.03,Medium,1100,8,1.22,10736,46,30,77,0
C04448,23,Male,Maharashtra,Mumbai,Medium,Books,Desktop,Organic Search,Non-Prime,9,17.5,0.24,0.02,Medium,835,13,1.09,11832,28,35,25,0
C04449,21,Male,Tamil Nadu,Chennai,Low,Grocery,Mobile,Paid Ads,Prime,16,2.5,0.19,0.02,Medium,938,5,1.25,5862,73,99,69,0
C04450,22,Female,Kerala,Thiruvananthapuram,Medium,Home & Kitchen,Mobile,Direct,Non-Prime,26,2.6,0.29,0.07,High,3467,1,1.06,3675,365,761,14,1
C04451,26,Male,Karnataka,Bengaluru,Medium,Electronics,Mobile,Paid Ads,Prime,23,2.3,0.14,0.06,Medium,14816,4,1.09,64598,91,115,74,0
C04452,27,Female,Gujarat,Ahmedabad,Low,Home & Kitchen,Desktop,Influencer,Non-Prime,7,11.7,0.26,0.08,Medium,3629,1,1.2,4355,365,326,24,0
C04453,51,Female,Karnataka,Mysuru,Medium,Fashion,Mobile,Direct,Non-Prime,23,2.9,0.49,0.29,High,2367,1,1.17,2769,365,590,34,1
C04454,56,Female,West Bengal,Kolkata,Low,Home & Kitchen,Mobile,Organic Search,Non-Prime,27,4.4,0.26,0.09,High,2775,2,1.25,6938,182,383,26,0
C04455,24,Male,Maharashtra,Pune,Medium,Grocery,Mobile,Email,Prime,10,2,0.19,0.02,High,1822,6,1.09,11916,61,76,76,0
C04456,44,Male,Tamil Nadu,Chennai,Low,Beauty,Desktop,Organic Search,Prime,5,7.1,0.21,0.11,High,651,6,1.28,5000,61,54,49,0
C04457,23,Female,Tamil Nadu,Coimbatore,Low,Home & Kitchen,Mobile,Email,Non-Prime,15,6,0.5,0.13,High,2580,1,1.31,3380,365,277,23,1
C04458,45,Female,Delhi,New Delhi,High,Books,Mobile,Direct,Non-Prime,23,3.7,0.24,0.02,Low,949,1,1.09,1034,365,441,21,0
C04459,31,Female,Karnataka,Mysuru,High,Fashion,Desktop,Email,Non-Prime,6,14.9,0.38,0.35,Low,4332,1,1.3,5632,365,267,24,0
C04460,38,Male,Delhi,New Delhi,Low,Electronics,Mobile,Organic Search,Non-Prime,24,4.1,0.42,0.06,Medium,7571,2,1.26,19079,182,343,24,1
C04461,44,Female,Telangana,Hyderabad,Low,Fashion,Mobile,Social Media,Non-Prime,11,4.3,0.31,0.26,High,1977,1,1.19,2353,365,460,23,1
C04462,37,Male,Karnataka,Bengaluru,Low,Electronics,Desktop,Influencer,Prime,7,12.1,0.12,0.03,Medium,11281,6,1.16,78516,61,58,63,0
C04463,45,Male,Tamil Nadu,Coimbatore,High,Electronics,Mobile,Email,Prime,20,5.7,0.09,0.06,Medium,41405,4,1.24,205369,91,198,81,0
C04464,25,Male,Kerala,Kochi,Medium,Fashion,Mobile,Social Media,Non-Prime,22,2.8,0.23,0.31,Low,3012,2,1.19,7169,182,134,11,0
C04465,53,Female,Kerala,Thiruvananthapuram,Low,Grocery,Mobile,Organic Search,Non-Prime,22,2.9,0.4,0.02,High,677,1,1.26,853,365,563,17,1
C04466,28,Female,Gujarat,Ahmedabad,Low,Fashion,Desktop,Paid Ads,Prime,11,14.1,0.13,0.32,High,1384,5,1.33,9204,73,114,51,0
C04467,41,Female,West Bengal,Kolkata,Low,Grocery,Mobile,Organic Search,Prime,27,5.6,0.09,0.03,Medium,1397,5,1.24,8661,73,133,79,0
C04468,22,Female,Telangana,Hyderabad,High,Fashion,Desktop,Social Media,Non-Prime,3,13.4,0.21,0.19,Low,4301,1,1.11,4774,365,767,8,1
C04469,30,Male,Telangana,Hyderabad,Medium,Electronics,Mobile,Direct,Prime,15,5.9,0.22,0.06,High,14960,7,1.13,118334,52,75,52,0
C04470,21,Female,Telangana,Hyderabad,Low,Fashion,Desktop,Email,Non-Prime,5,14,0.44,0.16,High,1129,1,1.34,1513,365,751,32,1
C04471,45,Female,Tamil Nadu,Coimbatore,High,Fashion,Mobile,Direct,Non-Prime,29,3.8,0.32,0.2,Low,4160,4,1.26,20966,91,95,31,0
C04472,29,Male,Telangana,Hyderabad,Medium,Fashion,Mobile,Direct,Non-Prime,11,4.2,0.26,0.21,High,2928,3,1.35,11858,122,213,26,0
C04473,21,Female,Tamil Nadu,Chennai,High,Books,Desktop,Organic Search,Non-Prime,5,6.9,0.32,0.04,Low,1247,40,1.29,64345,9,17,34,0
C04474,24,Male,West Bengal,Kolkata,Low,Grocery,Mobile,Social Media,Prime,29,3,0.14,0.03,High,1104,8,1.33,11747,46,87,79,0
C04475,56,Male,Delhi,New Delhi,Low,Electronics,Mobile,Email,Non-Prime,23,5.1,0.36,0.05,High,6470,1,1.09,7052,365,210,23,0
C04476,54,Female,Tamil Nadu,Chennai,Low,Fashion,Mobile,Email,Prime,19,2.2,0.23,0.27,High,1120,6,1.24,8333,61,128,44,0
C04477,51,Female,Karnataka,Bengaluru,Low,Fashion,Desktop,Organic Search,Non-Prime,11,7.5,0.28,0.27,Medium,2345,1,1.23,2884,365,302,29,0
C04478,52,Male,Kerala,Kochi,High,Fashion,Desktop,Direct,Prime,3,8.9,0.14,0.24,Low,4718,8,1.32,49822,46,61,55,0
C04479,23,Female,Kerala,Kochi,Low,Fashion,Desktop,Direct,Non-Prime,11,17.1,0.42,0.27,High,1263,4,1.2,6062,91,127,28,0
C04480,18,Female,West Bengal,Kolkata,Low,Electronics,Mobile,Email,Non-Prime,29,3.9,0.35,0.04,High,5693,1,1.07,6092,365,210,36,0
C04481,47,Male,Maharashtra,Mumbai,Low,Electronics,Desktop,Social Media,Prime,11,13.1,0.14,0.07,Medium,10829,4,1.09,47214,91,161,63,0
C04482,18,Female,Delhi,New Delhi,High,Electronics,Desktop,Paid Ads,Prime,9,11.8,0.13,0.07,Low,32671,5,1.09,178057,73,44,68,0
C04483,35,Female,Delhi,New Delhi,Low,Electronics,Mobile,Direct,Non-Prime,29,3.9,0.21,0.04,Low,10087,3,1.21,36616,122,126,31,0
C04484,28,Female,Maharashtra,Mumbai,Medium,Beauty,Desktop,Social Media,Prime,9,13.3,0.2,0.05,High,1810,8,1.14,16507,46,82,44,0
C04485,31,Male,Tamil Nadu,Chennai,Medium,Electronics,Desktop,Direct,Non-Prime,7,6.4,0.31,0.04,High,15139,2,1.05,31792,182,381,24,1
C04486,40,Female,Delhi,New Delhi,High,Fashion,Mobile,Direct,Non-Prime,28,4.8,0.35,0.23,Low,4065,1,1.29,5244,365,228,11,1
C04487,42,Female,Gujarat,Ahmedabad,Medium,Home & Kitchen,Mobile,Direct,Non-Prime,23,3.6,0.31,0.12,High,4605,1,1.19,5480,365,295,19,0
C04488,19,Male,Tamil Nadu,Chennai,Medium,Electronics,Desktop,Influencer,Prime,10,6.5,0.17,0.06,Medium,12324,6,1.09,80599,61,60,58,0
C04489,52,Female,Kerala,Thiruvananthapuram,Medium,Books,Desktop,Direct,Prime,3,17.6,0.08,0.03,Low,872,5,1.23,5363,73,88,77,0
C04490,48,Male,West Bengal,Kolkata,Low,Electronics,Mobile,Organic Search,Non-Prime,12,5.5,0.49,0.05,High,9572,2,1.28,24504,182,152,12,0
C04491,59,Male,Karnataka,Mysuru,Medium,Home & Kitchen,Desktop,Direct,Non-Prime,11,6.1,0.24,0.13,Low,6784,2,1.17,15875,182,92,24,0
C04492,38,Female,Gujarat,Ahmedabad,High,Fashion,Mobile,Direct,Prime,11,4,0.11,0.32,Low,4289,16,1.06,72741,23,27,40,0
C04493,23,Female,Tamil Nadu,Coimbatore,Low,Books,Mobile,Direct,Non-Prime,23,2.9,0.36,0.02,Medium,570,1,1.22,695,365,202,24,0
C04494,38,Female,Maharashtra,Pune,Medium,Beauty,Mobile,Organic Search,Prime,12,4.6,0.17,0.05,High,1414,7,1.21,11977,52,54,67,0
C04495,28,Female,Tamil Nadu,Chennai,Low,Beauty,Mobile,Organic Search,Prime,11,5.4,0.18,0.11,Medium,1078,6,1.26,8150,61,116,52,0
C04496,21,Male,Delhi,New Delhi,Medium,Electronics,Desktop,Direct,Non-Prime,8,12.5,0.36,0.05,Low,17187,1,1.1,18906,365,599,19,1
C04497,48,Male,Kerala,Kochi,High,Fashion,Desktop,Influencer,Non-Prime,8,12,0.26,0.19,Medium,4021,40,1.28,205875,9,7,34,0
C04498,19,Male,Kerala,Kochi,Medium,Home & Kitchen,Mobile,Direct,Non-Prime,18,4.4,0.45,0.06,High,5708,1,1.34,7649,365,648,35,1
C04499,50,Female,Maharashtra,Mumbai,High,Electronics,Mobile,Direct,Non-Prime,14,2.5,0.28,0.07,Low,28745,5,1.2,172470,73,136,31,0
C04500,42,Male,Gujarat,Ahmedabad,Low,Electronics,Mobile,Social Media,Prime,17,2.5,0.22,0.07,High,5201,6,1.33,41504,61,111,51,0
C04501,34,Male,Telangana,Hyderabad,Low,Electronics,Mobile,Social Media,Prime,24,5.1,0.17,0.07,Medium,9386,8,1.26,94611,46,42,56,0
C04502,43,Male,Gujarat,Ahmedabad,High,Books,Mobile,Organic Search,Non-Prime,26,4.1,0.27,0.02,Low,1216,1,1.05,1277,365,674,27,1
C04503,53,Female,Tamil Nadu,Chennai,High,Home & Kitchen,Desktop,Organic Search,Prime,10,17.6,0.15,0.06,Medium,9526,4,1.08,41152,91,149,70,0
C04504,31,Male,Telangana,Hyderabad,Low,Electronics,Mobile,Influencer,Non-Prime,28,5.5,0.43,0.06,High,8835,1,1.09,9630,365,388,27,0
C04505,34,Male,West Bengal,Kolkata,High,Books,Mobile,Influencer,Non-Prime,19,4.6,0.34,0.01,Medium,858,1,1.09,935,365,513,23,1
C04506,48,Male,Gujarat,Ahmedabad,Medium,Electronics,Mobile,Social Media,Prime,20,4.8,0.17,0.04,High,16186,6,1.26,122366,61,101,70,0
C04507,40,Male,Maharashtra,Mumbai,High,Beauty,Mobile,Paid Ads,Prime,13,2.5,0.16,0.06,Low,3109,12,1.14,42531,30,39,83,0
C04508,30,Female,Delhi,New Delhi,Low,Beauty,Desktop,Direct,Prime,3,13.8,0.12,0.07,Medium,948,13,1.08,13310,28,61,73,0
C04509,44,Female,Maharashtra,Mumbai,High,Fashion,Mobile,Influencer,Non-Prime,14,3.7,0.22,0.2,Low,3769,1,1.11,4184,365,582,25,1
C04510,59,Female,Gujarat,Ahmedabad,High,Home & Kitchen,Mobile,Social Media,Non-Prime,10,5.3,0.38,0.11,Low,10391,1,1.18,12261,365,741,26,1
C04511,22,Male,Telangana,Hyderabad,Medium,Home & Kitchen,Mobile,Influencer,Non-Prime,13,5.9,0.41,0.07,Low,6294,1,1.3,8182,365,352,36,0
C04512,59,Female,West Bengal,Kolkata,Low,Beauty,Mobile,Email,Prime,28,4.1,0.13,0.09,Medium,958,7,1.08,7242,52,32,74,0
C04513,38,Male,Maharashtra,Mumbai,Medium,Electronics,Desktop,Direct,Prime,11,11.9,0.23,0.07,High,11638,9,1.33,139307,41,36,53,0
C04514,48,Male,Tamil Nadu,Coimbatore,Low,Home & Kitchen,Mobile,Email,Non-Prime,27,4.2,0.42,0.08,High,1747,1,1.18,2061,365,297,26,0
C04515,49,Male,Tamil Nadu,Coimbatore,Low,Electronics,Mobile,Paid Ads,Non-Prime,16,3.5,0.24,0.06,Medium,11623,1,1.28,14877,365,689,21,1
C04516,39,Female,Maharashtra,Pune,Medium,Beauty,Mobile,Influencer,Prime,16,3.3,0.14,0.09,Low,2524,4,1.06,10702,91,88,80,0
C04517,48,Female,Maharashtra,Pune,Low,Fashion,Mobile,Direct,Non-Prime,20,4.2,0.28,0.34,High,2001,1,1.05,2101,365,543,22,1
C04518,25,Male,West Bengal,Kolkata,High,Home & Kitchen,Mobile,Paid Ads,Non-Prime,24,5.9,0.44,0.09,Medium,8901,1,1.33,11838,365,627,13,1
C04519,35,Male,Telangana,Hyderabad,Medium,Books,Mobile,Organic Search,Prime,17,4.8,0.14,0.01,Medium,949,17,1.33,21457,21,27,58,0
C04520,30,Female,Telangana,Hyderabad,Medium,Home & Kitchen,Mobile,Influencer,Prime,28,3.5,0.21,0.09,High,4673,7,1.34,43833,52,93,44,0
C04521,27,Female,Kerala,Kochi,Medium,Beauty,Mobile,Paid Ads,Non-Prime,25,3.5,0.24,0.11,Medium,1905,1,1.27,2419,365,561,31,0
C04522,48,Female,Gujarat,Ahmedabad,Medium,Home & Kitchen,Mobile,Direct,Non-Prime,20,4.3,0.27,0.11,Medium,6716,1,1.32,8865,365,307,26,0
C04523,32,Female,Tamil Nadu,Coimbatore,Low,Electronics,Mobile,Organic Search,Prime,27,5.8,0.09,0.08,Medium,9317,6,1.15,64287,61,103,73,0
C04524,45,Female,Tamil Nadu,Coimbatore,Low,Home & Kitchen,Mobile,Email,Prime,21,4.8,0.07,0.1,Low,3225,8,1.3,33540,46,47,71,0
C04525,53,Male,Kerala,Kochi,Medium,Books,Desktop,Organic Search,Non-Prime,3,15,0.41,0.04,High,591,1,1.24,733,365,558,30,1
C04526,43,Male,Maharashtra,Mumbai,Medium,Grocery,Mobile,Social Media,Non-Prime,25,4.7,0.27,0.02,Low,2025,1,1.18,2390,365,479,20,1
C04527,57,Male,Maharashtra,Mumbai,Medium,Electronics,Mobile,Social Media,Non-Prime,10,3,0.3,0.05,High,11162,1,1.35,15069,365,401,29,0
C04528,53,Female,Telangana,Hyderabad,Low,Electronics,Mobile,Direct,Non-Prime,24,5.1,0.34,0.06,Medium,8412,1,1.17,9842,365,305,16,0
C04529,35,Male,West Bengal,Kolkata,Medium,Beauty,Desktop,Direct,Non-Prime,3,14.5,0.43,0.08,High,2007,3,1.1,6623,122,179,15,0
C04530,25,Female,Gujarat,Ahmedabad,Medium,Books,Mobile,Organic Search,Prime,24,5.5,0.17,0.03,Medium,696,9,1.22,7642,41,66,69,0
C04531,21,Male,Maharashtra,Mumbai,High,Electronics,Mobile,Influencer,Non-Prime,16,3.9,0.36,0.06,Low,31679,2,1.12,70961,182,274,15,0
C04532,59,Female,Delhi,New Delhi,Medium,Fashion,Mobile,Email,Prime,29,3.8,0.17,0.3,High,2710,5,1.1,14905,73,123,53,0
C04533,20,Male,Maharashtra,Mumbai,Low,Electronics,Mobile,Direct,Prime,11,3.4,0.2,0.07,High,8698,8,1.09,75847,46,96,51,0
C04534,32,Male,Delhi,New Delhi,Low,Home & Kitchen,Mobile,Email,Prime,21,5.9,0.16,0.09,High,2330,4,1.14,10625,91,96,58,0
C04535,20,Male,Kerala,Thiruvananthapuram,Medium,Fashion,Mobile,Direct,Prime,26,5.8,0.18,0.33,Medium,3243,7,1.18,26787,52,80,51,0
C04536,45,Female,Gujarat,Ahmedabad,Medium,Beauty,Mobile,Social Media,Non-Prime,25,4.5,0.45,0.12,High,2035,1,1.13,2300,365,573,28,1
C04537,24,Female,Tamil Nadu,Chennai,Medium,Fashion,Mobile,Social Media,Non-Prime,25,3.7,0.43,0.17,Medium,2521,1,1.25,3151,365,449,39,0
C04538,52,Female,Telangana,Hyderabad,Low,Electronics,Mobile,Paid Ads,Prime,15,5.9,0.16,0.05,Medium,6213,6,1.18,43988,61,93,63,0
C04539,18,Male,Gujarat,Ahmedabad,Low,Home & Kitchen,Mobile,Paid Ads,Non-Prime,29,5.5,0.45,0.13,High,3375,1,1.08,3645,365,587,32,1
