customer_id,recency,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,RFM_Segment,Cluster
C04725,60,8,7344,4,5,2,11,Loyal Customers,3
C04726,278,1,1534,2,2,1,5,At Risk,0
C04727,135,4,3866,3,3,2,8,Potential Loyalists,3
C04728,42,5,76200,5,4,5,14,Champions,3
C04729,132,2,85882,3,3,5,11,Loyal Customers,3
C04730,70,10,77408,4,5,5,14,Champions,3
C04731,72,9,13238,4,5,3,12,Loyal Customers,3
C04732,104,5,18810,3,4,4,11,Loyal Customers,3
C04733,38,7,9692,5,4,3,12,Loyal Customers,3
C04734,121,6,78831,3,4,5,12,Loyal Customers,3
C04735,386,1,2490,2,2,1,5,At Risk,0
C04736,116,4,35959,3,3,4,10,Loyal Customers,3
C04737,14,40,88217,5,5,5,15,Champions,2
C04738,25,31,48118,5,5,5,15,Champions,2
C04739,285,1,1471,2,2,1,5,At Risk,0
C04740,780,1,2096,1,2,1,4,Lost,0
C04741,410,1,3033,2,2,1,5,At Risk,0
C04742,101,4,38660,3,3,4,10,Loyal Customers,3
C04743,426,1,2840,2,2,1,5,At Risk,0
C04744,72,5,12936,4,4,3,11,Loyal Customers,3
C04745,98,4,33072,3,3,4,10,Loyal Customers,3
C04746,67,4,90188,4,3,5,12,Loyal Customers,3
C04747,111,7,37240,3,4,4,11,Loyal Customers,3
C04748,753,1,3549,1,2,2,5,At Risk,0
C04749,17,14,16089,5,5,3,13,Champions,3
C04750,403,1,8947,2,2,3,7,Potential Loyalists,0
C04751,344,1,3144,2,2,2,6,At Risk,0
C04752,261,2,1280,2,3,1,6,At Risk,3
C04753,280,1,9608,2,2,3,7,Potential Loyalists,0
C04754,14,45,129333,5,5,5,15,Champions,2
C04755,60,7,394702,4,4,5,13,Champions,1
C04756,314,1,2656,2,2,1,5,At Risk,0
C04757,176,4,229996,3,3,5,11,Loyal Customers,3
C04758,71,4,50800,4,3,5,12,Loyal Customers,3
C04759,265,2,2785,2,3,1,6,At Risk,3
C04760,419,1,605,2,2,1,5,At Risk,0
C04761,19,40,323014,5,5,5,15,Champions,2
C04762,46,8,28049,5,5,4,14,Champions,3
C04763,42,11,35828,5,5,4,14,Champions,3
C04764,51,6,67010,5,4,5,14,Champions,3
C04765,675,1,19606,1,2,4,7,Potential Loyalists,0
C04766,395,2,5401,2,3,2,7,Potential Loyalists,0
C04767,188,1,42915,3,2,5,10,Loyal Customers,3
C04768,95,6,27409,4,4,4,12,Loyal Customers,3
C04769,87,6,72059,4,4,5,13,Champions,3
C04770,321,1,2086,2,2,1,5,At Risk,0
C04771,280,1,10281,2,2,3,7,Potential Loyalists,0
C04772,188,4,54537,3,3,5,11,Loyal Customers,3
C04773,284,1,7513,2,2,2,6,At Risk,0
C04774,609,1,816,1,2,1,4,Lost,0
C04775,98,8,58487,3,5,5,13,Champions,3
C04776,66,5,95592,4,4,5,13,Champions,3
C04777,86,5,7411,4,4,2,10,Loyal Customers,3
C04778,7,42,111189,5,5,5,15,Champions,2
C04779,23,15,129703,5,5,5,15,Champions,3
C04780,610,1,680,1,2,1,4,Lost,0
C04781,38,20,548906,5,5,5,15,Champions,1
C04782,77,6,28050,4,4,4,12,Loyal Customers,3
C04783,570,1,7347,1,2,2,5,At Risk,0
C04784,187,4,186153,3,3,5,11,Loyal Customers,3
C04785,329,2,25405,2,3,4,9,Potential Loyalists,0
C04786,42,9,26316,5,5,4,14,Champions,3
C04787,140,2,8182,3,3,2,8,Potential Loyalists,3
C04788,338,1,5510,2,2,2,6,At Risk,0
C04789,77,9,187813,4,5,5,14,Champions,3
C04790,631,1,1451,1,2,1,4,Lost,0
C04791,202,2,30632,2,3,4,9,Potential Loyalists,3
C04792,107,6,7855,3,4,2,9,Potential Loyalists,3
C04793,249,2,3060,2,3,1,6,At Risk,3
C04794,76,5,33634,4,4,4,12,Loyal Customers,3
C04795,133,6,49018,3,4,5,12,Loyal Customers,3
C04796,323,2,6261,2,3,2,7,Potential Loyalists,0
C04797,373,1,2037,2,2,1,5,At Risk,0
C04798,17,12,57151,5,5,5,15,Champions,3
C04799,38,8,32776,5,5,4,14,Champions,3
C04800,417,1,37538,2,2,4,8,Potential Loyalists,0
C04801,85,7,5464,4,4,2,10,Loyal Customers,3
C04802,545,1,4415,1,2,2,5,At Risk,0
C04803,99,8,54243,3,5,5,13,Champions,3
C04804,798,1,6088,1,2,2,5,At Risk,0
C04805,143,5,9881,3,4,3,10,Loyal Customers,3
C04806,141,2,17966,3,3,4,10,Loyal Customers,3
C04807,98,7,33633,3,4,4,11,Loyal Customers,3
C04808,723,1,3039,1,2,1,4,Lost,0
C04809,598,1,4900,1,2,2,5,At Risk,0
C04810,101,7,53384,3,4,5,12,Loyal Customers,3
C04811,35,13,27873,5,5,4,14,Champions,3
C04812,100,8,31419,3,5,4,12,Loyal Customers,3
C04813,188,3,5439,3,3,2,8,Potential Loyalists,3
C04814,99,6,49054,3,4,5,12,Loyal Customers,3
C04815,30,7,43092,5,4,5,14,Champions,3
C04816,565,1,3529,1,2,2,5,At Risk,0
C04817,389,2,1572,2,3,1,6,At Risk,0
C04818,55,10,7770,4,5,2,11,Loyal Customers,3
C04819,134,2,47323,3,3,5,11,Loyal Customers,3
C04820,92,8,160875,4,5,5,14,Champions,3
C04821,47,8,105308,5,5,5,15,Champions,3
C04822,35,8,474370,5,5,5,15,Champions,1
C04823,84,5,13872,4,4,3,11,Loyal Customers,3
C04824,15,28,68073,5,5,5,15,Champions,2
C04825,57,5,10267,4,4,3,11,Loyal Customers,3
C04826,57,5,44051,4,4,5,13,Champions,3
C04827,43,8,96128,5,5,5,15,Champions,3
C04828,507,1,2902,1,2,1,4,Lost,0
C04829,30,10,9386,5,5,3,13,Champions,3
C04830,35,7,6175,5,4,2,11,Loyal Customers,3
C04831,686,1,13722,1,2,3,6,At Risk,0
C04832,221,1,567,2,2,1,5,At Risk,3
C04833,115,5,202694,3,4,5,12,Loyal Customers,3
C04834,67,7,23333,4,4,4,12,Loyal Customers,3
C04835,61,6,188073,4,4,5,13,Champions,3
C04836,89,9,10092,4,5,3,12,Loyal Customers,3
C04837,34,7,17380,5,4,4,13,Champions,3
C04838,77,8,13899,4,5,3,12,Loyal Customers,3
C04839,53,7,14540,5,4,3,12,Loyal Customers,3
C04840,72,8,6258,4,5,2,11,Loyal Customers,3
C04841,122,5,3582,3,4,2,9,Potential Loyalists,3
C04842,59,5,12040,4,4,3,11,Loyal Customers,3
C04843,33,20,231498,5,5,5,15,Champions,2
C04844,484,1,1581,1,2,1,4,Lost,0
C04845,750,1,724,1,2,1,4,Lost,0
C04846,46,5,16311,5,4,3,12,Loyal Customers,3
C04847,239,1,4069,2,2,2,6,At Risk,3
C04848,111,5,13945,3,4,3,10,Loyal Customers,3
C04849,100,7,15510,3,4,3,10,Loyal Customers,3
C04850,567,1,9055,1,2,3,6,At Risk,0
C04851,75,7,17955,4,4,4,12,Loyal Customers,3
C04852,717,1,4949,1,2,2,5,At Risk,0
C04853,739,1,3507,1,2,2,5,At Risk,0
C04854,9,47,119756,5,5,5,15,Champions,2
C04855,243,1,18185,2,2,4,8,Potential Loyalists,3
C04856,87,6,5352,4,4,2,10,Loyal Customers,3
C04857,299,1,4017,2,2,2,6,At Risk,0
C04858,800,1,2788,1,2,1,4,Lost,0
C04859,52,6,14333,5,4,3,12,Loyal Customers,3
C04860,642,1,3286,1,2,2,5,At Risk,0
C04861,70,8,34453,4,5,4,13,Champions,3
C04862,61,6,132146,4,4,5,13,Champions,3
C04863,638,1,4366,1,2,2,5,At Risk,0
C04864,380,1,31084,2,2,4,8,Potential Loyalists,0
C04865,8,44,98784,5,5,5,15,Champions,2
C04866,560,1,966,1,2,1,4,Lost,0
C04867,264,1,21569,2,2,4,8,Potential Loyalists,3
C04868,109,3,4704,3,3,2,8,Potential Loyalists,3
C04869,133,6,12675,3,4,3,10,Loyal Customers,3
C04870,68,9,39361,4,5,4,13,Champions,3
C04871,97,8,94610,3,5,5,13,Champions,3
C04872,77,7,35041,4,4,4,12,Loyal Customers,3
C04873,93,8,14957,4,5,3,12,Loyal Customers,3
C04874,42,5,86822,5,4,5,14,Champions,3
C04875,64,6,30595,4,4,4,12,Loyal Customers,3
C04876,593,1,1655,1,2,1,4,Lost,0
C04877,74,8,59512,4,5,5,14,Champions,3
C04878,780,1,3078,1,2,1,4,Lost,0
C04879,77,6,19479,4,4,4,12,Loyal Customers,3
C04880,325,2,6749,2,3,2,7,Potential Loyalists,0
C04881,61,4,17885,4,3,4,11,Loyal Customers,3
C04882,138,5,26904,3,4,4,11,Loyal Customers,3
C04883,110,2,11229,3,3,3,9,Potential Loyalists,3
C04884,194,4,32037,3,3,4,10,Loyal Customers,3
C04885,97,8,45010,3,5,5,13,Champions,3
C04886,27,7,7398,5,4,2,11,Loyal Customers,3
C04887,55,9,372325,4,5,5,14,Champions,1
C04888,462,1,2309,1,2,1,4,Lost,0
C04889,81,6,38517,4,4,4,12,Loyal Customers,3
C04890,58,6,69793,4,4,5,13,Champions,3
C04891,120,2,4253,3,3,2,8,Potential Loyalists,3
C04892,213,2,11358,2,3,3,8,Potential Loyalists,3
C04893,756,1,3465,1,2,2,5,At Risk,0
C04894,203,1,974,2,2,1,5,At Risk,3
C04895,337,2,1680,2,3,1,6,At Risk,0
C04896,382,2,6518,2,3,2,7,Potential Loyalists,0
C04897,718,1,1273,1,2,1,4,Lost,0
C04898,88,8,55900,4,5,5,14,Champions,3
C04899,327,1,2219,2,2,1,5,At Risk,0
C04900,46,6,10556,5,4,3,12,Loyal Customers,3
C04901,147,5,20542,3,4,4,11,Loyal Customers,3
C04902,772,1,2591,1,2,1,4,Lost,0
C04903,683,1,17561,1,2,4,7,Potential Loyalists,0
C04904,233,2,2834,2,3,1,6,At Risk,3
C04905,172,4,29064,3,3,4,10,Loyal Customers,3
C04906,364,1,2944,2,2,1,5,At Risk,0
C04907,637,1,2520,1,2,1,4,Lost,0
C04908,77,5,23740,4,4,4,12,Loyal Customers,3
C04909,129,4,4156,3,3,2,8,Potential Loyalists,3
C04910,33,14,251070,5,5,5,15,Champions,3
C04911,586,1,1398,1,2,1,4,Lost,0
C04912,482,1,4448,1,2,2,5,At Risk,0
C04913,155,5,71056,3,4,5,12,Loyal Customers,3
C04914,220,3,11652,2,3,3,8,Potential Loyalists,3
C04915,465,1,7048,1,2,2,5,At Risk,0
C04916,48,8,10237,5,5,3,13,Champions,3
C04917,229,1,4802,2,2,2,6,At Risk,3
C04918,188,4,3208,3,3,2,8,Potential Loyalists,3
C04919,282,2,13944,2,3,3,8,Potential Loyalists,3
C04920,560,1,2490,1,2,1,4,Lost,0
C04921,38,8,32991,5,5,4,14,Champions,3
C04922,439,1,2785,1,2,1,4,Lost,0
C04923,140,4,32715,3,3,4,10,Loyal Customers,3
C04924,119,6,30327,3,4,4,11,Loyal Customers,3
C04925,606,1,703,1,2,1,4,Lost,0
C04926,184,2,15995,3,3,3,9,Potential Loyalists,3
C04927,381,2,4448,2,3,2,7,Potential Loyalists,0
C04928,66,4,9755,4,3,3,10,Loyal Customers,3
C04929,62,7,8558,4,4,3,11,Loyal Customers,3
C04930,736,1,1425,1,2,1,4,Lost,0
C04931,494,1,565,1,2,1,4,Lost,0
C04932,378,2,5641,2,3,2,7,Potential Loyalists,0
C04933,72,6,51619,4,4,5,13,Champions,3
C04934,586,1,1794,1,2,1,4,Lost,0
C04935,91,8,20265,4,5,4,13,Champions,3
C04936,119,2,3083,3,3,1,7,Potential Loyalists,3
C04937,98,8,142140,3,5,5,13,Champions,3
C04938,108,6,5832,3,4,2,9,Potential Loyalists,3
C04939,316,2,6926,2,3,2,7,Potential Loyalists,0
C04940,436,1,16543,1,2,3,6,At Risk,0
C04941,12,40,83160,5,5,5,15,Champions,2
C04942,38,8,20096,5,5,4,14,Champions,3
C04943,67,8,7760,4,5,2,11,Loyal Customers,3
C04944,72,6,7524,4,4,2,10,Loyal Customers,3
C04945,50,7,16872,5,4,3,12,Loyal Customers,3
C04946,7,40,108052,5,5,5,15,Champions,2
C04947,91,7,14014,4,4,3,11,Loyal Customers,3
C04948,520,1,7088,1,2,2,5,At Risk,0
C04949,705,1,959,1,2,1,4,Lost,0
C04950,593,1,11873,1,2,3,6,At Risk,0
C04951,108,7,16301,3,4,3,10,Loyal Customers,3
C04952,25,13,13027,5,5,3,13,Champions,3
C04953,31,8,16437,5,5,3,13,Champions,3
C04954,49,12,39982,5,5,4,14,Champions,3
C04955,108,7,58612,3,4,5,12,Loyal Customers,3
C04956,190,4,16723,3,3,3,9,Potential Loyalists,3
C04957,318,1,4211,2,2,2,6,At Risk,0
C04958,9,43,408719,5,5,5,15,Champions,2
C04959,70,5,109376,4,4,5,13,Champions,3
C04960,373,1,2341,2,2,1,5,At Risk,0
C04961,75,3,34334,4,3,4,11,Loyal Customers,3
C04962,42,6,41662,5,4,4,13,Champions,3
C04963,53,5,16289,5,4,3,12,Loyal Customers,3
C04964,89,8,18296,4,5,4,13,Champions,3
C04965,86,5,87275,4,4,5,13,Champions,3
C04966,211,1,3024,2,2,1,5,At Risk,3
C04967,37,8,234163,5,5,5,15,Champions,3
C04968,350,1,4512,2,2,2,6,At Risk,0
C04969,499,1,3951,1,2,2,5,At Risk,0
C04970,241,2,14567,2,3,3,8,Potential Loyalists,3
C04971,33,8,62915,5,5,5,15,Champions,3
C04972,71,8,23222,4,5,4,13,Champions,3
C04973,388,1,2568,2,2,1,5,At Risk,0
C04974,285,2,7818,2,3,2,7,Potential Loyalists,3
C04975,21,10,54597,5,5,5,15,Champions,3
C04976,577,1,3421,1,2,2,5,At Risk,0
C04977,148,5,2858,3,4,1,8,Potential Loyalists,3
C04978,324,1,3170,2,2,2,6,At Risk,0
C04979,56,8,9017,4,5,3,12,Loyal Customers,3
C04980,496,1,2566,1,2,1,4,Lost,0
C04981,15,40,40174,5,5,4,14,Champions,2
C04982,95,7,15102,4,4,3,11,Loyal Customers,3
C04983,99,2,9290,3,3,3,9,Potential Loyalists,3
C04984,270,1,23779,2,2,4,8,Potential Loyalists,3
C04985,103,4,5318,3,3,2,8,Potential Loyalists,3
C04986,216,2,2893,2,3,1,6,At Risk,3
C04987,540,1,3466,1,2,2,5,At Risk,0
C04988,58,6,97345,4,4,5,13,Champions,3
C04989,69,7,19635,4,4,4,12,Loyal Customers,3
C04990,75,6,89273,4,4,5,13,Champions,3
C04991,12,46,70886,5,5,5,15,Champions,2
C04992,741,1,6790,1,2,2,5,At Risk,0
C04993,59,8,3974,4,5,2,11,Loyal Customers,3
C04994,787,1,52035,1,2,5,8,Potential Loyalists,0
C04995,494,1,16603,1,2,3,6,At Risk,0
C04996,189,3,3434,3,3,2,8,Potential Loyalists,3
C04997,213,1,6579,2,2,2,6,At Risk,3
C04998,400,2,14488,2,3,3,8,Potential Loyalists,0
C04999,61,7,25554,4,4,4,12,Loyal Customers,3
C05000,707,1,1781,1,2,1,4,Lost,0
C05001,67,9,10785,4,5,3,12,Loyal Customers,3
C05002,731,1,11110,1,2,3,6,At Risk,0
C05003,73,7,22866,4,4,4,12,Loyal Customers,3
C05004,151,4,3976,3,3,2,8,Potential Loyalists,3
C05005,106,7,26163,3,4,4,11,Loyal Customers,3
C05006,24,9,6290,5,5,2,12,Loyal Customers,3
C05007,166,4,77547,3,3,5,11,Loyal Customers,3
C05008,150,5,21174,3,4,4,11,Loyal Customers,3
C05009,147,4,12558,3,3,3,9,Potential Loyalists,3
C05010,70,8,58504,4,5,5,14,Champions,3
C05011,61,7,19631,4,4,4,12,Loyal Customers,3
C05012,50,7,5005,5,4,2,11,Loyal Customers,3
C05013,48,7,152994,5,4,5,14,Champions,3
C05014,80,7,10384,4,4,3,11,Loyal Customers,3
C05015,113,5,7096,3,4,2,9,Potential Loyalists,3
C05016,34,9,21769,5,5,4,14,Champions,3
C05017,20,10,11507,5,5,3,13,Champions,3
C05018,158,5,80629,3,4,5,12,Loyal Customers,3
C05019,566,1,9721,1,2,3,6,At Risk,0
C05020,62,3,5769,4,3,2,9,Potential Loyalists,3
C05021,22,10,10062,5,5,3,13,Champions,3
C05022,135,4,31495,3,3,4,10,Loyal Customers,3
C05023,133,6,137323,3,4,5,12,Loyal Customers,3
C05024,266,1,8775,2,2,3,7,Potential Loyalists,3
C05025,27,7,29760,5,4,4,13,Champions,3
C05026,85,6,5828,4,4,2,10,Loyal Customers,3
C05027,575,1,10360,1,2,3,6,At Risk,0
C05028,785,1,4531,1,2,2,5,At Risk,0
C05029,189,1,3820,3,2,2,7,Potential Loyalists,3
C05030,328,1,3847,2,2,2,6,At Risk,0
C05031,216,3,12603,2,3,3,8,Potential Loyalists,3
C05032,76,7,6302,4,4,2,10,Loyal Customers,3
C05033,164,4,16225,3,3,3,9,Potential Loyalists,3
C05034,28,7,170518,5,4,5,14,Champions,3
C05035,756,1,1018,1,2,1,4,Lost,0
C05036,428,1,15943,2,2,3,7,Potential Loyalists,0
C05037,57,8,25510,4,5,4,13,Champions,3
C05038,45,5,25392,5,4,4,13,Champions,3
C05039,151,4,11045,3,3,3,9,Potential Loyalists,3
C05040,148,5,4256,3,4,2,9,Potential Loyalists,3
C05041,272,1,8700,2,2,3,7,Potential Loyalists,3
C05042,55,8,144530,4,5,5,14,Champions,3
C05043,233,1,9308,2,2,3,7,Potential Loyalists,3
C05044,173,4,5588,3,3,2,8,Potential Loyalists,3
C05045,115,4,22617,3,3,4,10,Loyal Customers,3
C05046,151,2,4465,3,3,2,8,Potential Loyalists,3
C05047,106,4,10908,3,3,3,9,Potential Loyalists,3
C05048,31,16,17544,5,5,4,14,Champions,3
C05049,293,1,10219,2,2,3,7,Potential Loyalists,0
C05050,36,8,81562,5,5,5,15,Champions,3
C05051,144,5,10674,3,4,3,10,Loyal Customers,3
C05052,76,9,33214,4,5,4,13,Champions,3
C05053,54,7,41523,5,4,4,13,Champions,3
C05054,59,7,5198,4,4,2,10,Loyal Customers,3
C05055,402,1,5337,2,2,2,6,At Risk,0
C05056,10,40,82818,5,5,5,15,Champions,2
C05057,301,2,10450,2,3,3,8,Potential Loyalists,0
C05058,521,1,5071,1,2,2,5,At Risk,0
C05059,535,1,2642,1,2,1,4,Lost,0
C05060,632,1,9134,1,2,3,6,At Risk,0
C05061,478,1,19785,1,2,4,7,Potential Loyalists,0
C05062,61,7,22169,4,4,4,12,Loyal Customers,3
C05063,304,2,9943,2,3,3,8,Potential Loyalists,0
C05064,757,1,23423,1,2,4,7,Potential Loyalists,0
C05065,27,29,62205,5,5,5,15,Champions,2
C05066,288,1,7333,2,2,2,6,At Risk,0
C05067,75,7,7641,4,4,2,10,Loyal Customers,3
C05068,50,12,57141,5,5,5,15,Champions,3
C05069,153,5,18083,3,4,4,11,Loyal Customers,3
C05070,296,1,977,2,2,1,5,At Risk,0
C05071,17,40,32710,5,5,4,14,Champions,2
C05072,291,1,2960,2,2,1,5,At Risk,0
C05073,89,3,20586,4,3,4,11,Loyal Customers,3
C05074,86,9,22493,4,5,4,13,Champions,3
C05075,100,8,22503,3,5,4,12,Loyal Customers,3
C05076,109,4,4731,3,3,2,8,Potential Loyalists,3
C05077,361,2,11959,2,3,3,8,Potential Loyalists,0
C05078,90,9,12656,4,5,3,12,Loyal Customers,3
C05079,431,1,2365,1,2,1,4,Lost,0
C05080,72,10,28922,4,5,4,13,Champions,3
C05081,151,5,13065,3,4,3,10,Loyal Customers,3
C05082,84,8,16829,4,5,3,12,Loyal Customers,3
C05083,271,1,7502,2,2,2,6,At Risk,3
C05084,480,1,1056,1,2,1,4,Lost,0
C05085,30,10,78494,5,5,5,15,Champions,3
C05086,142,5,30301,3,4,4,11,Loyal Customers,3
C05087,150,4,10212,3,3,3,9,Potential Loyalists,3
C05088,115,5,19270,3,4,4,11,Loyal Customers,3
C05089,83,4,4083,4,3,2,9,Potential Loyalists,3
C05090,21,17,71798,5,5,5,15,Champions,3
C05091,100,7,23387,3,4,4,11,Loyal Customers,3
C05092,5,36,112820,5,5,5,15,Champions,2
C05093,7,46,355834,5,5,5,15,Champions,2
C05094,186,1,2473,3,2,1,6,At Risk,3
C05095,67,5,7347,4,4,2,10,Loyal Customers,3
C05096,106,6,62189,3,4,5,12,Loyal Customers,3
C05097,33,17,61118,5,5,5,15,Champions,3
C05098,125,3,9563,3,3,3,9,Potential Loyalists,3
C05099,674,1,1844,1,2,1,4,Lost,0
C05100,512,1,3801,1,2,2,5,At Risk,0
C05101,389,1,24955,2,2,4,8,Potential Loyalists,0
C05102,217,1,1182,2,2,1,5,At Risk,3
C05103,91,7,7916,4,4,2,10,Loyal Customers,3
C05104,388,1,1482,2,2,1,5,At Risk,0
C05105,58,6,29367,4,4,4,12,Loyal Customers,3
C05106,450,1,9869,1,2,3,6,At Risk,0
C05107,127,3,9985,3,3,3,9,Potential Loyalists,3
C05108,49,16,11594,5,5,3,13,Champions,3
C05109,25,8,82469,5,5,5,15,Champions,3
C05110,84,7,16583,4,4,3,11,Loyal Customers,3
C05111,247,1,2780,2,2,1,5,At Risk,3
C05112,113,6,13110,3,4,3,10,Loyal Customers,3
C05113,58,8,26772,4,5,4,13,Champions,3
C05114,38,13,28387,5,5,4,14,Champions,3
C05115,131,5,3118,3,4,1,8,Potential Loyalists,3
C05116,98,5,47562,3,4,5,12,Loyal Customers,3
C05117,193,2,17419,3,3,4,10,Loyal Customers,3
C05118,80,6,24060,4,4,4,12,Loyal Customers,3
C05119,298,1,2323,2,2,1,5,At Risk,0
C05120,95,8,46643,4,5,5,14,Champions,3
C05121,80,8,331212,4,5,5,14,Champions,1
C05122,47,4,16354,5,3,3,11,Loyal Customers,3
C05123,104,6,40630,3,4,4,11,Loyal Customers,3
C05124,197,4,12215,3,3,3,9,Potential Loyalists,3
C05125,200,4,11053,2,3,3,8,Potential Loyalists,3
C05126,69,8,6265,4,5,2,11,Loyal Customers,3
C05127,94,6,29375,4,4,4,12,Loyal Customers,3
C05128,159,4,6259,3,3,2,8,Potential Loyalists,3
C05129,82,4,46629,4,3,5,12,Loyal Customers,3
C05130,22,15,25535,5,5,4,14,Champions,3
C05131,407,1,16542,2,2,3,7,Potential Loyalists,0
C05132,364,2,9314,2,3,3,8,Potential Loyalists,0
C05133,40,11,205694,5,5,5,15,Champions,3
C05134,71,7,65148,4,4,5,13,Champions,3
C05135,113,7,16007,3,4,3,10,Loyal Customers,3
C05136,766,1,47508,1,2,5,8,Potential Loyalists,0
C05137,302,1,9544,2,2,3,7,Potential Loyalists,0
C05138,46,8,188158,5,5,5,15,Champions,3
C05139,130,6,210030,3,4,5,12,Loyal Customers,3
C05140,96,7,194679,4,4,5,13,Champions,3
C05141,13,40,134064,5,5,5,15,Champions,2
C05142,152,2,91183,3,3,5,11,Loyal Customers,3
C05143,258,2,3400,2,3,2,7,Potential Loyalists,3
C05144,16,12,14330,5,5,3,13,Champions,3
C05145,422,1,2484,2,2,1,5,At Risk,0
C05146,13,25,32497,5,5,4,14,Champions,2
C05147,221,1,1466,2,2,1,5,At Risk,3
C05148,775,1,7265,1,2,2,5,At Risk,0
C05149,65,3,30319,4,3,4,11,Loyal Customers,3
C05150,702,1,792,1,2,1,4,Lost,0
C05151,339,1,2404,2,2,1,5,At Risk,0
C05152,48,5,16182,5,4,3,12,Loyal Customers,3
C05153,624,1,2168,1,2,1,4,Lost,0
C05154,218,2,14191,2,3,3,8,Potential Loyalists,3
C05155,260,1,50564,2,2,5,9,Potential Loyalists,3
C05156,618,1,2347,1,2,1,4,Lost,0
C05157,28,27,240175,5,5,5,15,Champions,2
C05158,565,1,5313,1,2,2,5,At Risk,0
C05159,144,2,4375,3,3,2,8,Potential Loyalists,3
C05160,88,8,270159,4,5,5,14,Champions,3
C05161,48,7,70664,5,4,5,14,Champions,3
C05162,136,5,14300,3,4,3,10,Loyal Customers,3
C05163,122,6,20079,3,4,4,11,Loyal Customers,3
C05164,24,9,16810,5,5,3,13,Champions,3
C05165,691,1,893,1,2,1,4,Lost,0
C05166,69,6,39820,4,4,4,12,Loyal Customers,3
C05167,568,1,4344,1,2,2,5,At Risk,0
C05168,49,10,34558,5,5,4,14,Champions,3
C05169,47,6,5348,5,4,2,11,Loyal Customers,3
C05170,122,4,43917,3,3,5,11,Loyal Customers,3
C05171,546,1,5012,1,2,2,5,At Risk,0
C05172,5,44,494311,5,5,5,15,Champions,1
C05173,516,1,17938,1,2,4,7,Potential Loyalists,0
C05174,30,11,93559,5,5,5,15,Champions,3
C05175,320,2,6038,2,3,2,7,Potential Loyalists,0
C05176,24,9,4188,5,5,2,12,Loyal Customers,3
C05177,51,7,16277,5,4,3,12,Loyal Customers,3
C05178,654,1,3978,1,2,2,5,At Risk,0
C05179,70,8,62698,4,5,5,14,Champions,3
C05180,73,8,39740,4,5,4,13,Champions,3
C05181,32,10,36322,5,5,4,14,Champions,3
C05182,80,7,20218,4,4,4,12,Loyal Customers,3
C05183,354,1,18268,2,2,4,8,Potential Loyalists,0
C05184,33,9,19964,5,5,4,14,Champions,3
C05185,271,2,3984,2,3,2,7,Potential Loyalists,3
C05186,309,1,4655,2,2,2,6,At Risk,0
C05187,285,1,392,2,2,1,5,At Risk,0
C05188,133,3,11955,3,3,3,9,Potential Loyalists,3
C05189,157,3,12797,3,3,3,9,Potential Loyalists,3
C05190,92,8,9940,4,5,3,12,Loyal Customers,3
C05191,151,3,33147,3,3,4,10,Loyal Customers,3
C05192,538,1,1097,1,2,1,4,Lost,0
C05193,196,1,7994,3,2,2,7,Potential Loyalists,3
C05194,794,1,986,1,2,1,4,Lost,0
C05195,35,22,403027,5,5,5,15,Champions,1
C05196,279,2,20219,2,3,4,9,Potential Loyalists,3
C05197,94,7,25667,4,4,4,12,Loyal Customers,3
C05198,531,1,29979,1,2,4,7,Potential Loyalists,0
C05199,27,7,42734,5,4,5,14,Champions,3
C05200,121,6,8181,3,4,2,9,Potential Loyalists,3
C05201,61,8,18351,4,5,4,13,Champions,3
C05202,82,8,15412,4,5,3,12,Loyal Customers,3
C05203,393,2,1427,2,3,1,6,At Risk,0
C05204,58,6,53387,4,4,5,13,Champions,3
C05205,99,6,9001,3,4,3,10,Loyal Customers,3
C05206,32,9,16843,5,5,3,13,Champions,3
C05207,257,1,4797,2,2,2,6,At Risk,3
C05208,133,4,3970,3,3,2,8,Potential Loyalists,3
C05209,100,7,6542,3,4,2,9,Potential Loyalists,3
C05210,65,6,255080,4,4,5,13,Champions,3
C05211,33,6,14642,5,4,3,12,Loyal Customers,3
C05212,249,1,1432,2,2,1,5,At Risk,3
C05213,99,7,4699,3,4,2,9,Potential Loyalists,3
C05214,382,1,3506,2,2,2,6,At Risk,0
C05215,150,3,8084,3,3,2,8,Potential Loyalists,3
C05216,271,1,2570,2,2,1,5,At Risk,3
C05217,77,6,48508,4,4,5,13,Champions,3
C05218,129,6,71622,3,4,5,12,Loyal Customers,3
C05219,164,2,18511,3,3,4,10,Loyal Customers,3
C05220,211,1,2502,2,2,1,5,At Risk,3
C05221,767,1,23911,1,2,4,7,Potential Loyalists,0
C05222,37,15,13555,5,5,3,13,Champions,3
C05223,726,1,6917,1,2,2,5,At Risk,0
C05224,121,6,19735,3,4,4,11,Loyal Customers,3
C05225,113,6,5732,3,4,2,9,Potential Loyalists,3
C05226,72,6,7353,4,4,2,10,Loyal Customers,3
C05227,23,10,445050,5,5,5,15,Champions,1
C05228,119,5,10631,3,4,3,10,Loyal Customers,3
C05229,189,1,795,3,2,1,6,At Risk,3
C05230,160,5,44100,3,4,5,12,Loyal Customers,3
C05231,583,1,4968,1,2,2,5,At Risk,0
C05232,126,5,18044,3,4,4,11,Loyal Customers,3
C05233,316,1,1907,2,2,1,5,At Risk,0
C05234,232,2,4360,2,3,2,7,Potential Loyalists,3
C05235,509,1,2268,1,2,1,4,Lost,0
